,Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Platinum_Vol.,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.
330,10/10/2022,6.435,114240,91.13,289510,3.4115,8920,"19,134.60",243770,895.8,,"1,290.04",451440,"3,612.39","10,926.97",247710000,140.42,74900000,222.96,67930000,229.25,29740000,19.615,59200,97.86,18230000,116.7,69870000,"4,03,000",3410,229.98,9990000,113.67,42340000,133.79,23840000,"1,675.20",157150
331,7/10/2022,6.748,124710,92.64,429160,3.3685,10200,"19,531.30",263500,917.9,,"1,330.99",574760,"3,639.66","11,039.47",325370000,140.09,85930000,223.07,83920000,234.24,37770000,20.255,60630,98.68,27500000,120.76,67250000,"4,06,010",2410,224.75,9810000,114.56,54680000,133.45,33210000,"1,709.30",157450
332,6/10/2022,6.972,109940,88.45,235300,3.429,10420,"19,956.70",370600,921.8,,"1,352.27",680650,"3,744.52","11,485.50",224260000,145.43,68400000,238.13,69300000,246.79,20240000,20.66,49260,101.42,22320000,131.3,64420000,"4,16,300",2110,240.02,9190000,120.3,42250000,139.07,36230000,"1,720.80",139440
333,5/10/2022,6.93,80870,87.76,329790,3.483,8660,"20,157.50",352760,914.6,,"1,352.07",564420,"3,783.28","11,573.18",220460000,146.4,79470000,240.81,86980000,249.2,20350000,20.544,80040,101.43,22180000,132.09,50710000,"4,20,668",2160,236.73,10830000,120.95,48220000,138.98,27900000,"1,720.80",173220
334,4/10/2022,6.837,121680,86.52,302550,3.4705,10440,"20,340.20",368170,933.7,,"1,361.48",550050,"3,790.93","11,582.54",282890000,146.1,87830000,249.44,109580000,248.88,34890000,21.099,73440,101.64,28850000,131.67,58420000,"4,24,180",2500,240.74,13930000,121.09,62810000,140.28,34540000,"1,730.50",205080
335,3/10/2022,6.47,104480,83.63,287170,3.3915,8130,"19,628.30",333030,900.1,20630,"1,323.41",604190,"3,678.43","11,229.73",291050000,142.45,114310000,242.4,98360000,240.74,28880000,20.589,98660,98.64,27980000,125.12,54750000,"4,13,300",3150,239.04,8660000,115.88,50940000,138.61,27720000,"1,702.00",215490
336,30-09-2022,6.766,97370,79.49,253150,3.394,9960,"19,423.00",490290,860.9,,"1,328.73",866630,"3,585.62","10,971.22",332570000,138.2,124930000,265.25,67730000,232.9,35690000,19.039,53860,95.65,32940000,121.39,56560000,"4,06,470",2740,235.44,11850000,113,59480000,135.68,33170000,"1,672.00",179990
337,29-09-2022,6.874,85720,81.23,286130,3.403,8690,"19,593.00",449570,861.5,170,"1,336.08",871660,"3,640.47","11,164.78",286170000,142.48,128140000,268.21,77620000,237.5,27480000,18.712,59250,97.42,31050000,122.2,53280000,"4,06,700",2790,239.71,18990000,114.8,58970000,136.41,38990000,"1,668.60",201960
338,28-09-2022,6.868,1870,82.15,324680,3.347,8420,"19,411.00",581190,865.4,,"1,337.37",1080000,"3,719.04","11,493.83",286310000,149.84,146690000,287.81,54660000,241.07,29030000,18.88,83800,100.05,32470000,127.36,54240000,"4,10,705",2540,245.2,17580000,118.01,55760000,141.61,32660000,"1,670.00",279820
339,27-09-2022,6.76,130920,78.5,283610,3.2755,6290,"19,081.00",660120,839.7,,"1,328.23",1000000,"3,647.29","11,271.75",251060000,151.76,84440000,282.94,61930000,236.41,27020000,18.337,63090,97.5,30070000,124.13,55390000,"4,01,490",2960,224.36,7760000,114.41,60090000,134.4,30550000,"1,636.20",197060
340,26-09-2022,7.014,81080,76.71,280930,3.2855,8610,"19,225.70",516030,844.9,13830,"1,337.06",1050000,"3,655.04","11,254.11",258790000,150.77,93340000,276.01,58080000,237.45,27690000,18.48,81810,98.17,27070000,122.28,54730000,"3,99,128",3440,224.07,8230000,115.15,62720000,136.37,30500000,"1,633.40",219860
341,23-09-2022,6.992,123600,78.74,334270,3.337,11230,"19,293.50",431150,856.5,14280,"1,327.96",1160000,"3,693.23","11,311.24",275270000,150.43,96030000,275.33,63750000,237.92,34180000,18.91,82520,98.74,31630000,125.16,66330000,"4,04,485",3090,226.41,11210000,113.78,65130000,140.41,31710000,"1,655.60",243050
342,22-09-2022,7.193,94310,83.49,303490,3.4615,5360,"19,404.00",448630,899,9200,"1,326.44",1110000,"3,757.99","11,501.65",254510000,152.74,86650000,288.59,70550000,240.98,31060000,19.617,63370,100.14,34300000,125.61,75920000,"4,05,375",2740,237.05,10020000,117.31,55230000,142.82,34420000,"1,681.10",241280
343,21-09-2022,7.827,60250,82.94,339680,3.4585,7530,"18,489.00",446850,911.7,9170,"1,247.74",1390000,"3,789.93","11,637.79",263450000,153.72,101700000,300.8,62560000,238.95,28630000,19.48,70730,99.28,31490000,132.61,80770000,"4,07,930",2510,236.87,9170000,118.54,58500000,142.12,38010000,"1,675.70",227940
344,20-09-2022,7.772,42910,84.45,26230,3.4955,6500,"18,872.40",361180,914.5,6880,"1,323.33",765140,"3,855.93","11,851.54",223970000,156.9,107690000,308.73,61640000,242.45,26660000,19.183,42270,101.14,26520000,131.76,52480000,"4,19,869",2350,242.85,16040000,122.19,47700000,146.09,23130000,"1,671.10",143930
345,19-09-2022,7.752,87550,85.73,59630,3.5045,5870,"19,538.90",423430,912.6,4260,"1,376.00",1110000,"3,899.89","11,953.27",231530000,154.48,81470000,309.07,60230000,244.52,26830000,19.358,44270,103.07,23040000,133.82,56970000,"4,21,339",3150,243.63,17910000,124.66,47280000,148.02,22170000,"1,678.20",141170
346,16-09-2022,7.764,96570,85.11,87830,3.505,6990,"19,802.40",315590,896.1,4900,"1,434.01",829010,"3,873.33","11,861.38",728590000,150.7,162280000,303.35,87090000,244.74,39790000,19.381,58150,102.8,42800000,131.98,67080000,"4,14,537",2740,240.13,18910000,123.53,115670000,146.29,39980000,"1,683.50",217230
347,15-09-2022,8.324,127210,85.1,235360,3.48,6620,"19,701.70",358420,902.2,4020,"1,472.64",1660000,"3,901.35","11,927.49",282270000,152.37,90480000,303.75,64800000,245.38,31530000,19.269,50660,102.91,34190000,129.29,52360000,"4,17,103",2470,235.38,19450000,126.28,52890000,149.55,34390000,"1,677.30",268090
348,14-09-2022,9.114,137210,88.48,335380,3.5135,7530,"20,222.50",374220,904.5,5520,"1,637.92",858280,"3,946.01","12,134.40",273280000,155.31,87970000,302.61,72630000,252.22,23910000,19.569,47430,105,26400000,131.28,58850000,"4,20,500",2650,224.12,8230000,128.55,45320000,151.47,42820000,"1,709.10",163290
349,13-09-2022,8.284,108830,87.31,348000,3.548,10160,"20,175.50",485320,883.4,5240,"1,574.47",1300000,"3,932.69","12,033.62",361850000,153.84,122660000,292.13,68230000,251.99,33350000,19.491,76430,104.32,38170000,131.31,71500000,"4,18,700",2900,218.13,8000000,126.82,72690000,153.13,44230000,"1,717.40",232700
350,12/9/2022,8.249,106170,87.78,275100,3.603,6330,"22,395.30",431980,904.2,3850,"1,716.42",727780,"4,110.41","12,739.72",226040000,163.43,104960000,304.42,48670000,266.65,18750000,19.86,82320,110.86,22970000,145.05,48420000,"4,33,062",3020,236.53,6050000,136.45,53830000,168.96,23220000,"1,740.60",154370
351,9/9/2022,7.996,90500,86.79,305190,3.5615,5040,"21,365.20",480370,877.5,3460,"1,718.81",969870,"4,067.36","12,588.29",228580000,157.37,68080000,299.68,54470000,264.46,22090000,18.767,43860,110.65,23210000,143.87,48710000,"4,29,819",2320,233.57,6700000,133.27,49420000,169.15,22070000,"1,728.60",154710
352,8/9/2022,7.954,,83.54,342760,3.522,7240,"19,317.40",291430,866.5,5590,"1,634.85",772840,"4,006.18","12,321.19",231140000,154.46,84920000,289.26,53710000,258.52,20320000,18.442,53200,108.38,24240000,139.9,62490000,"4,26,850",2100,227.44,6740000,129.82,43990000,162.06,22260000,"1,720.20",184180
353,7/9/2022,7.842,127190,81.94,380780,3.4265,4310,"19,281.50",319100,848.6,3510,"1,629.51",976590,"3,979.87","12,259.39",237420000,155.96,87450000,283.7,50030000,258.09,24130000,18.26,49640,109.45,23170000,137.14,51270000,"4,22,047",2120,228.96,8150000,129.48,47830000,160.39,16780000,"1,727.80",173620
354,2/9/2022,8.786,103170,86.87,277530,3.409,4850,"19,952.70",272220,822.3,2790,"1,575.34",1040000,"3,924.26","12,098.44",249110000,155.81,76960000,270.21,50890000,256.06,22860000,17.881,62960,107.85,24160000,136.47,74320000,"4,17,940",2580,226.11,8160000,127.51,57430000,160.32,22630000,"1,722.60",174680
355,1/9/2022,9.262,94240,86.61,305110,3.405,6880,"20,126.10",275080,810.1,3070,"1,585.48",823900,"3,966.85","12,274.62",277400000,157.96,74230000,277.16,54290000,260.4,23260000,17.666,66960,109.74,28360000,139.37,117890000,"4,24,290",2540,230.04,7290000,127.82,56640000,165.36,30150000,"1,709.30",198620
356,31-08-2022,9.127,86290,89.55,344150,3.517,7330,"20,043.90",318170,831.6,1900,"1,555.12",1070000,"3,955.00","12,272.03",315420000,157.22,87990000,275.61,52110000,261.47,24790000,17.882,63460,108.22,28630000,150.94,57370000,"4,21,308",2460,223.56,8620000,126.77,53650000,162.93,40750000,"1,726.20",176730
357,30-08-2022,9.042,76600,91.64,386270,3.556,6690,"19,792.60",308410,836.6,2760,"1,523.34",1140000,"3,986.16","12,342.70",232450000,158.91,77910000,277.7,50540000,262.97,22770000,18.287,58000,108.94,27510000,154.68,53020000,"4,29,700",2190,220.65,5740000,128.73,49200000,157.16,19420000,"1,736.30",130660
358,29-08-2022,9.353,1200,97.01,283460,3.614,3440,"20,295.80",248040,855.8,,"1,552.60",931760,"4,030.61","12,484.32",219650000,161.38,73310000,284.82,41860000,265.23,20340000,18.557,33390,109.42,21190000,158.01,49610000,"4,33,300",3170,224.57,7110000,129.79,48100000,159.17,20050000,"1,749.70",156220
359,26-08-2022,9.296,33980,93.06,288390,3.6985,3540,"20,249.90",322160,859.7,1550,"1,508.08",1340000,"4,057.66","12,605.17",308680000,163.62,78960000,288.09,57160000,268.09,27550000,18.746,53720,110.34,37250000,162.6,76910000,"4,36,201",2540,223.28,5350000,130.75,53320000,161.78,24020000,"1,749.80",176900
360,25-08-2022,9.375,25830,92.52,279880,3.6965,4340,"21,565.40",190150,878.1,1440,"1,695.37",677670,"4,199.12","13,143.58",209030000,170.03,51220000,296.07,53230000,278.85,16580000,19.12,46310,116.65,16960000,179.13,77070000,"4,48,000",2180,233.98,3770000,137.28,37500000,168.78,15460000,"1,771.40",117570
361,24-08-2022,9.3,72190,94.89,320390,3.651,5260,"21,365.20",202400,870.6,1510,"1,656.64",827200,"4,140.77","12,917.86",179360000,167.53,53840000,297.1,57260000,275.79,18140000,18.907,42820,113.69,17730000,172.22,52270000,"4,42,210",2180,229.61,5430000,133.8,38630000,163.26,20800000,"1,761.50",112650
362,23-08-2022,9.155,86530,93.74,285610,3.692,6440,"21,517.20",228650,877.7,800,"1,664.89",1050000,"4,128.73","12,881.79",179390000,167.23,54150000,296.45,63990000,276.44,17530000,19.026,52280,113.86,15870000,171.81,37000000,"4,35,730",2210,224.55,5280000,133.62,36250000,161.11,18110000,"1,761.20",145260
363,22-08-2022,9.647,60480,90.23,24870,3.6565,5280,"21,416.30",251830,869.4,830,"1,626.75",1040000,"4,137.99","12,890.54",222570000,167.57,69030000,289.91,55840000,277.75,25060000,18.878,55520,114.24,21460000,170.34,40960000,"4,33,650",3610,226.54,8630000,133.22,50460000,163.05,19500000,"1,748.40",142860
364,19-08-2022,9.336,69810,90.77,58710,3.6765,3750,"20,831.30",339470,889.4,730,"1,609.48",1590000,"4,228.48","13,242.90",248830000,171.52,70350000,296.67,61400000,286.15,20570000,19.069,55570,117.21,21810000,178.49,44160000,"4,47,155",2660,241.16,7500000,138.23,47790000,167.96,26240000,"1,762.90",138700
365,18-08-2022,9.188,112100,90.5,80030,3.6405,7070,"23,203.60",160970,905.9,200,"1,846.51",675270,"4,283.74","13,505.99",189700000,174.15,62290000,302.87,47500000,290.17,17190000,19.464,46160,120.17,17990000,187.73,41540000,"4,57,400",2160,245.17,5280000,142.3,37460000,174.66,18760000,"1,771.20",124320
366,17-08-2022,9.244,88680,88.11,230350,3.5965,2950,"23,338.00",239530,920,250,"1,834.18",1100000,"4,274.04","13,470.86",197260000,174.55,79540000,304,68770000,291.32,18250000,19.731,49570,119.55,22850000,183.35,44680000,"4,57,278",2520,241.15,5630000,142.1,48150000,174.85,20120000,"1,776.70",137830
367,16-08-2022,9.329,104090,86.53,305370,3.6375,3430,"23,856.80",201700,932,440,"1,876.70",725780,"4,305.20","13,635.21",180390000,173.03,56380000,306.56,88140000,292.71,18100000,20.085,41920,121.7,19040000,188.79,45120000,"4,61,300",2740,245.69,5140000,144.78,59100000,179.47,21160000,"1,789.70",94400
368,15-08-2022,8.728,80220,89.41,275440,3.634,3710,"24,101.70",279280,935.1,210,"1,900.25",1090000,"4,297.14","13,667.18",166360000,173.19,54090000,309.32,89360000,293.47,18090000,20.272,55090,122.08,19490000,190.32,45770000,"4,55,170",3070,249.11,6530000,143.18,39010000,180.89,15880000,"1,798.10",137770
369,12/8/2022,8.768,68130,92.09,264950,3.6855,2900,"24,398.70",194960,960.9,160,"1,957.63",834690,"4,280.15","13,565.87",209250000,172.1,68040000,300.03,79660000,291.91,22620000,20.698,46590,121.68,19100000,187.09,47810000,"4,52,697",2360,249.3,6100000,143.55,47640000,180.5,21160000,"1,815.50",118650
370,11/8/2022,8.874,141750,94.34,341230,3.7215,4290,"23,935.30",285360,960.7,570,"1,880.28",1310000,"4,207.27","13,291.99",198560000,168.49,57150000,286.63,70160000,287.02,20070000,20.349,56530,118.84,24290000,179.42,50930000,"4,45,302",2340,242.7,8780000,140.64,44870000,177.49,23990000,"1,807.20",121260
371,10/8/2022,8.202,111810,91.93,383770,3.6665,4480,"23,962.90",243610,947.6,320,"1,853.46",1520000,"4,210.24","13,378.32",255820000,169.24,70170000,294.36,94920000,289.16,24690000,20.742,65020,119.7,30930000,180.97,59740000,"4,42,800",2310,244.11,9250000,142.69,54770000,178.34,30080000,"1,813.70",154590
372,9/8/2022,7.833,88510,90.5,347050,3.6065,4030,"23,146.70",169620,934.2,240,"1,702.80",960580,"4,122.47","13,008.17",214960000,164.92,63140000,283.33,86240000,282.3,23410000,20.482,53850,116.63,19090000,170.86,66830000,"4,40,058",2240,229.94,6180000,137.83,40430000,168.53,18660000,"1,812.30",120510
373,8/8/2022,7.589,117790,90.76,340160,3.6065,4910,"23,816.30",197940,939.9,240,"1,778.42",951020,"4,140.06","13,159.16",202550000,164.87,60360000,290.42,99370000,280.32,18760000,20.614,68070,117.3,19170000,177.93,98380000,"4,39,167",3130,233.49,11000000,139.41,52300000,170.25,27220000,"1,805.20",103680
374,5/8/2022,8.064,111700,89.01,350020,3.575,4920,"23,308.20",208900,926.1,380,"1,737.71",1210000,"4,145.19","13,207.69",215100000,165.35,56700000,288.17,113170000,282.91,16770000,19.842,62130,117.47,19160000,189.89,38610000,"4,39,529",2260,226.78,5540000,140.8,50690000,167.11,25770000,"1,791.20",168900
375,4/8/2022,8.122,102540,88.54,334930,3.503,3530,"22,612.10",181190,926,300,"1,606.94",881560,"4,151.94","13,311.04",221800000,165.81,55470000,308.63,72260000,283.65,18100000,20.122,49820,118.19,21600000,192.15,40970000,"4,42,149",2600,229.91,7140000,142.57,70590000,170.57,23790000,"1,806.90",153290
376,3/8/2022,8.266,134210,90.66,395100,3.4845,3220,"22,820.80",174660,890.1,280,"1,618.08",906080,"4,155.17","13,253.26",284790000,166.13,82510000,307.4,80090000,282.47,23520000,19.894,47270,118.08,28500000,188.93,41810000,"4,43,450",2570,226.73,6400000,139.52,71830000,168.8,31720000,"1,776.40",151730
377,2/8/2022,7.706,106080,94.42,328540,3.5335,3490,"22,988.60",177300,906.4,280,"1,631.48",1250000,"4,091.19","12,901.60",215110000,160.01,59910000,300.59,95580000,274.82,22750000,20.139,64540,115.13,20240000,185.26,48950000,"4,39,180",2270,221.42,6360000,134.16,61920000,160.19,27370000,"1,789.70",174170
378,1/8/2022,8.283,104020,93.89,365290,3.559,3380,"23,271.20",162330,903.5,160,"1,630.10",959530,"4,118.63","12,940.78",226460000,161.51,67830000,297.28,117040000,278.01,21540000,20.362,58520,114.86,26030000,184.41,47650000,"4,44,650",3450,226.21,5530000,135.39,76850000,159.93,40600000,"1,787.70",133740
379,29-07-2022,8.229,77770,98.62,349370,3.5875,3050,"23,774.30",221660,891.6,280,"1,720.77",1440000,"4,130.29","12,947.98",340160000,162.51,101790000,297.15,95310000,280.74,32150000,20.197,64590,116.32,37220000,181.63,43550000,"4,51,700",2890,224.9,9060000,134.95,148890000,159.1,41910000,"1,781.80",136890
380,28-07-2022,8.134,89240,96.42,318400,3.497,3160,"23,850.00",268320,878.6,230,"1,726.01",1870000,"4,072.43","12,717.87",257670000,157.35,81380000,280.9,84720000,276.41,33460000,19.868,86520,114.22,32820000,179.84,47460000,"4,42,000",2190,226.02,8970000,122.28,82250000,160.72,72590000,"1,769.20",192860
381,27-07-2022,8.554,105220,97.26,321900,3.449,2840,"22,958.30",242660,877.2,11920,"1,636.01",1800000,"4,023.61","12,601.47",304740000,156.79,78620000,274.82,88110000,268.74,45990000,18.6,62260,113.06,59860000,177.9,56980000,"4,36,100",1940,226.75,10510000,120.97,61580000,169.58,39180000,"1,719.10",144870
382,26-07-2022,8.825,146560,94.98,310040,3.4065,2020,"21,248.70",201570,864.4,11300,"1,450.70",1420000,"3,921.05","12,086.90",229650000,151.6,55140000,258.86,66820000,251.9,39350000,18.535,40820,105.02,47990000,165.33,39790000,"4,28,644",1930,213.91,9510000,114.81,67080000,159.15,26570000,"1,717.70",147370
383,25-07-2022,8.571,79050,96.7,279000,3.375,3380,"21,301.90",206930,869.3,10990,"1,438.52",1650000,"3,966.84","12,328.41",190240000,152.95,53620000,268.43,64070000,258.83,21060000,18.328,43120,107.51,34690000,170.24,48070000,"4,32,579",2530,218.51,10940000,121.14,50220000,166.65,26170000,"1,719.10",160720
384,22-07-2022,8.195,86580,94.7,307570,3.3605,1980,"22,675.20",197540,867.2,12200,"1,534.85",1430000,"3,961.63","12,396.47",236150000,154.09,66680000,272.24,103470000,260.36,21880000,18.617,47280,107.9,48900000,173.19,53670000,"4,29,562",1990,220.44,17810000,122.42,51460000,169.27,41930000,"1,727.40",200620
385,21-07-2022,7.815,84550,96.35,318910,3.3105,2080,"23,153.00",217080,858.7,14430,"1,575.68",1550000,"3,998.95","12,619.41",222300000,155.35,65090000,271.71,142030000,264.84,22400000,18.719,58420,114.34,32680000,180.5,55700000,"4,30,900",2270,223.88,23430000,124.63,60240000,183.17,26090000,"1,713.40",248880
386,20-07-2022,7.899,75270,102.26,28960,3.3395,1400,"23,215.20",281310,846.5,11660,"1,520.64",1650000,"3,959.90","12,439.68",239690000,153.04,64820000,247.5,88860000,262.27,22790000,18.668,42470,113.9,35600000,178.07,76050000,"4,29,200",2210,216.44,53920000,122.77,71270000,183.09,24520000,"1,700.20",174470
387,19-07-2022,7.15,58010,104.22,63150,3.3045,1290,"23,410.20",308910,858.9,12050,"1,543.50",2180000,"3,936.69","12,249.42",267090000,151,82980000,245.53,80890000,259.53,25010000,18.713,36800,113.81,36530000,169.92,70240000,"4,25,110",2160,201.63,28180000,118.21,60990000,175.78,25760000,"1,710.70",131770
388,18-07-2022,7.382,52890,102.6,84670,3.3575,2290,"22,525.80",279720,856,14190,"1,584.77",2370000,"3,830.85","11,877.50",231200000,147.07,81420000,240.55,82540000,254.25,20980000,18.84,42250,109.03,43160000,161.01,67050000,"4,14,450",2770,190.92,16320000,113.76,59120000,167.23,23570000,"1,710.20",157540
389,15-07-2022,6.926,49320,97.59,240770,3.2425,2440,"20,825.10",164670,830.9,11310,"1,231.03",1740000,"3,863.16","11,983.62",264000000,150.17,76260000,240.07,69680000,256.72,29770000,18.594,53070,111.78,46770000,157.62,38590000,"4,18,349",1650,189.11,16320000,113.55,84320000,164.7,22490000,"1,703.60",176800
390,14-07-2022,6.511,69080,95.78,387530,3.213,2880,"20,586.00",205280,817.3,16610,"1,192.75",1860000,"3,790.38","11,768.40",204760000,148.47,78140000,238.31,78560000,254.08,25100000,18.225,82270,110.37,37000000,153.72,45620000,"4,12,600",1990,174.78,9040000,110.63,51160000,158.05,23520000,"1,705.80",266350
391,13-07-2022,6.589,67360,96.3,347190,3.326,2470,"20,250.00",249380,837.8,16680,"1,115.83",2480000,"3,801.78","11,728.53",204070000,145.49,71190000,237.04,97950000,252.72,29500000,19.194,63750,111.35,43720000,151.64,52190000,"4,17,250",1800,176.56,12730000,110.4,61350000,163.49,16510000,"1,735.50",300550
392,12/7/2022,6.021,73230,95.84,398550,3.291,2470,"19,330.90",167910,828.1,17200,"1,038.56",1490000,"3,818.80","11,744.99",208960000,145.86,77590000,233.07,87930000,253.67,35870000,18.958,53270,114.02,29960000,150.82,45850000,"4,16,449",1670,174.45,6850000,109.22,54280000,163.27,16580000,"1,724.80",255170
393,11/7/2022,6.319,70940,104.09,348570,3.431,1490,"19,963.20",160200,860.7,14250,"1,096.43",1340000,"3,854.43","11,860.28",198970000,144.87,63310000,234.34,99510000,264.51,19520000,19.132,38600,115.68,31240000,151.52,43840000,"4,17,900",2520,177.34,6050000,111.75,53540000,162.88,21910000,"1,731.70",171900
394,8/7/2022,6.034,,104.79,327460,3.5275,1390,"21,611.20",439900,882.8,15940,"1,216.33",1450000,"3,899.38","12,125.69",175250000,147.04,64550000,250.76,101850000,267.66,19660000,19.236,43110,119.35,38240000,158.38,46800000,"4,21,800",2020,186.98,5840000,115.54,45720000,170.88,19160000,"1,742.30",189180
395,7/7/2022,6.297,127670,102.73,379860,3.577,2670,"21,637.80",115810,865.8,15780,"1,238.15",1180000,"3,902.62","12,109.05",224250000,146.35,66250000,244.54,81930000,268.4,20860000,19.188,42480,118.78,40940000,158.58,49290000,"4,19,200",1960,189.27,6330000,116.33,57870000,172.19,23890000,"1,739.70",151260
396,6/7/2022,5.51,73510,98.53,444110,3.4125,3750,"20,561.10",105240,840.9,17800,"1,186.45",1420000,"3,845.08","11,852.59",205560000,142.92,74060000,231.73,71850000,266.21,23820000,19.159,66250,114.57,37430000,151.3,52910000,"4,14,148",1710,184.06,5750000,114.33,66960000,169.77,23040000,"1,736.50",258820
397,1/7/2022,5.73,106970,108.43,305340,3.62,1940,"19,262.90",150180,871.3,23960,"1,058.94",1890000,"3,825.33","11,585.68",223730000,138.93,71050000,227.26,74460000,259.58,22840000,19.667,75670,108.74,35480000,145.23,57760000,"4,15,850",1720,179.95,5200000,109.56,73020000,160.03,31420000,"1,801.50",249490
398,30-06-2022,5.424,182580,105.76,362890,3.7295,1410,"19,926.60",127730,895.3,21400,"1,069.05",1710000,"3,785.38","11,503.72",293080000,136.72,98960000,224.47,94600000,256.83,31730000,20.352,61100,108.96,43170000,151.59,68610000,"4,08,950",1690,174.87,7890000,106.21,97680000,161.25,34980000,"1,807.30",208900
399,29-06-2022,6.498,82210,109.78,322060,3.7985,670,"20,111.30",98970,909.9,15960,"1,099.51",1540000,"3,818.83","11,658.26",191330000,139.23,66240000,228.49,82900000,260.26,20070000,20.738,53000,111.7,24720000,155.42,48240000,"4,11,050",1630,178.36,5770000,108.92,66380000,163.94,28530000,"1,817.50",155540
400,28-06-2022,6.551,2460,111.76,306750,3.7965,730,"20,278.00",83830,908.3,,"1,143.97",1320000,"3,821.55","11,637.77",244750000,137.44,67320000,232.66,90670000,256.48,27380000,20.806,42010,112.01,35880000,159.82,46190000,"4,12,170",1880,179.6,7200000,107.4,75170000,160.68,27670000,"1,821.20",111400
401,27-06-2022,6.501,33100,109.57,282910,3.7825,830,"20,730.20",84690,900.3,16540,"1,190.84",1070000,"3,900.11","12,008.24",218400000,141.66,70210000,244.92,89180000,264.89,24620000,21.168,48090,115.83,36420000,168.69,42800000,"4,17,700",2400,189.14,8360000,113.22,62130000,169.49,29170000,"1,824.80",143820
402,24-06-2022,6.22,26570,107.62,321590,3.7655,1690,"21,226.90",104560,903.3,14050,"1,225.03",1660000,"3,911.74","12,105.85",428180000,141.66,89120000,245.71,95770000,267.7,33920000,21.125,72540,117.97,41160000,171.26,47220000,"4,17,401",2120,190.85,12420000,116.46,69870000,170.16,61350000,"1,830.30",139720
403,23-06-2022,6.239,78030,104.27,346360,3.7705,870,"21,100.70",110700,903.7,12400,"1,144.19",1570000,"3,795.73","11,697.68",231630000,138.27,72430000,235.07,104200000,258.86,25860000,21.042,71940,112.24,28360000,162.25,46370000,"4,02,300",2570,181.71,9540000,112.44,64350000,158.75,40340000,"1,829.80",167070
404,22-06-2022,6.858,92470,106.19,432720,3.967,1720,"19,965.80",125940,926.1,9760,"1,049.02",1580000,"3,759.89","11,527.71",240320000,135.35,73410000,236.09,101530000,253.13,25960000,21.421,55920,111.49,30770000,163.6,43800000,"4,05,649",1870,178.89,12010000,108.95,60040000,155.85,47060000,"1,838.40",149550
405,17-06-2022,6.944,103760,109.56,103150,4.045,880,"20,444.60",136270,930.8,3160,"1,086.47",1450000,"3,674.84","11,265.99",648780000,131.56,134520000,216.76,92640000,247.65,43080000,21.587,43900,107.14,51380000,158.8,63030000,"4,03,150",2230,175.51,12130000,106.22,99770000,163.74,31370000,"1,840.60",141720
406,16-06-2022,7.464,137430,117.59,162540,4.141,1330,"20,386.60",144000,951.3,5840,"1,068.49",1760000,"3,666.77","11,127.57",326710000,130.06,107960000,213.1,107390000,244.97,33170000,21.885,52320,106.03,51680000,156.01,54570000,"4,03,971",2810,173.35,8200000,103.66,82190000,160.87,26630000,"1,849.90",180890
407,15-06-2022,7.42,123590,115.31,301750,4.195,1130,"22,577.90",280410,925.5,5800,"1,237.92",3730000,"3,789.99","11,593.77",285500000,135.43,91530000,233,119130000,251.76,33110000,21.42,70540,109.76,39700000,165.27,56390000,"4,18,600",2190,180.11,12400000,107.67,85010000,169.35,29810000,"1,819.60",203420
408,14-06-2022,7.189,273720,118.93,366320,4.19,1230,"22,157.30",251010,913.2,6290,"1,210.84",3270000,"3,735.48","11,311.69",240090000,132.76,84780000,220.89,97990000,244.49,28650000,20.954,59210,106.72,33710000,158.36,46970000,"4,15,500",2310,167.54,11560000,102.31,69730000,163.73,26770000,"1,813.50",165150
409,13-06-2022,8.609,167560,120.93,372400,4.2345,1130,"22,448.00",379260,935.4,5280,"1,206.67",4390000,"3,749.63","11,288.32",341060000,131.88,122210000,215.74,102770000,242.26,46140000,21.255,88960,106.39,47250000,156.47,60420000,"4,23,700",3210,169.69,10220000,103.67,99280000,164.26,31560000,"1,831.80",252540
410,10/6/2022,8.85,134610,120.67,352910,4.318,1340,"29,083.30",104260,972.9,4500,"1,663.02",1130000,"3,900.86","11,832.82",283020000,137.13,91570000,232.23,98090000,252.99,31450000,21.931,78780,111.16,41480000,169.74,46560000,"4,39,780",2680,182.94,13070000,109.65,87410000,175.57,25510000,"1,875.50",267200
411,9/6/2022,8.963,244480,121.51,293300,4.396,1030,"30,097.80",61720,977.9,4490,"1,788.06",625760,"4,017.82","12,269.78",224670000,142.64,69470000,239.71,96490000,264.79,26440000,21.817,63620,114.84,25800000,180.48,39560000,"4,52,260",2030,192.77,6950000,116.15,67030000,184,23300000,"1,852.80",131290
